URL Complete,URL,PMID,Title,Authors,drugbank url prefix,drugbank URI,drugbank_id,drugbank_name,,mondo_id,mondo_URL,mondo_name,conditionName,hasPhenotype,context,targetGroup,nanopub,correction,comments,Discard,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
https://pubmed.ncbi.nlm.nih.gov/30194544,https://pubmed.ncbi.nlm.nih.gov/,30194544,Other Antidepressants,"Schwasinger-Schmidt TE, Macaluso M.",https://go.drugbank.com/drugs/,https://go.drugbank.com/drugs/DB00656,DB00656,Trazodone,http://purl.obolibrary.org/obo/,MONDO_0013600,http://purl.obolibrary.org/obo/MONDO_0013600,insomnia (disease),insomnia,,"While trazodone has only been FDA approved for use in the treatment of major depressive disorder, it has been used off label for numerous conditions including insomnia, anxiety, dementia, Alzheimer's disease, substance abuse, schizophrenia, bulimia, and fibromyalgia.",adults,1,0,,0,Handb Exp Pharmacol. 2019;250:325-355. doi: 10.1007/164_2018_167.,Schwasinger-Schmidt TE,Handb Exp Pharmacol,2019,9/9/2018,,,10.1007/164_2018_167
https://pubmed.ncbi.nlm.nih.gov/30194544,https://pubmed.ncbi.nlm.nih.gov/,30194544,Other Antidepressants,"Schwasinger-Schmidt TE, Macaluso M.",https://go.drugbank.com/drugs/,https://go.drugbank.com/drugs/DB00656,DB00656,Trazodone,http://purl.obolibrary.org/obo/,MONDO_0011918,http://purl.obolibrary.org/obo/MONDO_0011918,anxiety,anxiety,,"While trazodone has only been FDA approved for use in the treatment of major depressive disorder, it has been used off label for numerous conditions including insomnia, anxiety, dementia, Alzheimer's disease, substance abuse, schizophrenia, bulimia, and fibromyalgia.",adults,1,0,,0,Handb Exp Pharmacol. 2019;250:325-355. doi: 10.1007/164_2018_167.,Schwasinger-Schmidt TE,Handb Exp Pharmacol,2019,9/9/2018,,,10.1007/164_2018_167
https://pubmed.ncbi.nlm.nih.gov/30194544,https://pubmed.ncbi.nlm.nih.gov/,30194544,Other Antidepressants,"Schwasinger-Schmidt TE, Macaluso M.",https://go.drugbank.com/drugs/,https://go.drugbank.com/drugs/DB00656,DB00656,Trazodone,http://purl.obolibrary.org/obo/,MONDO_0001627,http://purl.obolibrary.org/obo/MONDO_0001627,dementia (disease),dementia,,"While trazodone has only been FDA approved for use in the treatment of major depressive disorder, it has been used off label for numerous conditions including insomnia, anxiety, dementia, Alzheimer's disease, substance abuse, schizophrenia, bulimia, and fibromyalgia.",adults,1,0,,0,Handb Exp Pharmacol. 2019;250:325-355. doi: 10.1007/164_2018_167.,Schwasinger-Schmidt TE,Handb Exp Pharmacol,2019,9/9/2018,,,10.1007/164_2018_167
https://pubmed.ncbi.nlm.nih.gov/30194544,https://pubmed.ncbi.nlm.nih.gov/,30194544,Other Antidepressants,"Schwasinger-Schmidt TE, Macaluso M.",https://go.drugbank.com/drugs/,https://go.drugbank.com/drugs/DB00656,DB00656,Trazodone,http://purl.obolibrary.org/obo/,MONDO_0004975,http://purl.obolibrary.org/obo/MONDO_0004975,alzheimer disease,alzheimer disease,,"While trazodone has only been FDA approved for use in the treatment of major depressive disorder, it has been used off label for numerous conditions including insomnia, anxiety, dementia, Alzheimer's disease, substance abuse, schizophrenia, bulimia, and fibromyalgia.",adults,1,0,,0,Handb Exp Pharmacol. 2019;250:325-355. doi: 10.1007/164_2018_167.,Schwasinger-Schmidt TE,Handb Exp Pharmacol,2019,9/9/2018,,,10.1007/164_2018_167
https://pubmed.ncbi.nlm.nih.gov/30194544,https://pubmed.ncbi.nlm.nih.gov/,30194544,Other Antidepressants,"Schwasinger-Schmidt TE, Macaluso M.",https://go.drugbank.com/drugs/,https://go.drugbank.com/drugs/DB00656,DB00656,Trazodone,http://purl.obolibrary.org/obo/,MONDO_0002491,http://purl.obolibrary.org/obo/MONDO_0002491,substance abuse,substance abuse,,"While trazodone has only been FDA approved for use in the treatment of major depressive disorder, it has been used off label for numerous conditions including insomnia, anxiety, dementia, Alzheimer's disease, substance abuse, schizophrenia, bulimia, and fibromyalgia.",adults,1,0,,0,Handb Exp Pharmacol. 2019;250:325-355. doi: 10.1007/164_2018_167.,Schwasinger-Schmidt TE,Handb Exp Pharmacol,2019,9/9/2018,,,10.1007/164_2018_167
https://pubmed.ncbi.nlm.nih.gov/30194544,https://pubmed.ncbi.nlm.nih.gov/,30194544,Other Antidepressants,"Schwasinger-Schmidt TE, Macaluso M.",https://go.drugbank.com/drugs/,https://go.drugbank.com/drugs/DB00656,DB00656,Trazodone,http://purl.obolibrary.org/obo/,MONDO_0005090,http://purl.obolibrary.org/obo/MONDO_0005090,schizophrenia,schizophrenia,,"While trazodone has only been FDA approved for use in the treatment of major depressive disorder, it has been used off label for numerous conditions including insomnia, anxiety, dementia, Alzheimer's disease, substance abuse, schizophrenia, bulimia, and fibromyalgia.",adults,1,0,,0,Handb Exp Pharmacol. 2019;250:325-355. doi: 10.1007/164_2018_167.,Schwasinger-Schmidt TE,Handb Exp Pharmacol,2019,9/9/2018,,,10.1007/164_2018_167
https://pubmed.ncbi.nlm.nih.gov/30194544,https://pubmed.ncbi.nlm.nih.gov/,30194544,Other Antidepressants,"Schwasinger-Schmidt TE, Macaluso M.",https://go.drugbank.com/drugs/,https://go.drugbank.com/drugs/DB00656,DB00656,Trazodone,http://purl.obolibrary.org/obo/,MONDO_0005452,http://purl.obolibrary.org/obo/MONDO_0005452,bulimia,bulimia,,"While trazodone has only been FDA approved for use in the treatment of major depressive disorder, it has been used off label for numerous conditions including insomnia, anxiety, dementia, Alzheimer's disease, substance abuse, schizophrenia, bulimia, and fibromyalgia.",adults,1,0,,0,Handb Exp Pharmacol. 2019;250:325-355. doi: 10.1007/164_2018_167.,Schwasinger-Schmidt TE,Handb Exp Pharmacol,2019,9/9/2018,,,10.1007/164_2018_167
https://pubmed.ncbi.nlm.nih.gov/30194544,https://pubmed.ncbi.nlm.nih.gov/,30194544,Other Antidepressants,"Schwasinger-Schmidt TE, Macaluso M.",https://go.drugbank.com/drugs/,https://go.drugbank.com/drugs/DB00656,DB00656,Trazodone,http://purl.obolibrary.org/obo/,MONDO_0005546,http://purl.obolibrary.org/obo/MONDO_0005546,fibromyalgia,fibromyalgia,,"While trazodone has only been FDA approved for use in the treatment of major depressive disorder, it has been used off label for numerous conditions including insomnia, anxiety, dementia, Alzheimer's disease, substance abuse, schizophrenia, bulimia, and fibromyalgia.",adults,1,0,,0,Handb Exp Pharmacol. 2019;250:325-355. doi: 10.1007/164_2018_167.,Schwasinger-Schmidt TE,Handb Exp Pharmacol,2019,9/9/2018,,,10.1007/164_2018_167
https://pubmed.ncbi.nlm.nih.gov/30185094,https://pubmed.ncbi.nlm.nih.gov/,30185094,Non-Fatal Intoxication with a High Dose of Citalopram in a Suicidal 14-Year-Old Girl,"Weigl J, Vloet T, Egberts K, Briegel W, Kratz J, Romanos M, Gerlach M.",https://go.drugbank.com/drugs/,https://go.drugbank.com/drugs/DB00215,DB00215,Citalopram,http://purl.obolibrary.org/obo/,MONDO_0002050,http://purl.obolibrary.org/obo/MONDO_0002050,depressive disorder,depressive symptoms,,"The use of selective serotonin reuptake inhibitors (SSRIs) like citalopram in the clinical treatment of depressive symptoms in children and adolescents has become increasingly common, although application is mostly off-label.",Children and adolescents,1,0,,0,Z Kinder Jugendpsychiatr Psychother. 2019 Mar;47(2):168-170. doi: 10.1024/1422-4917/a000613. Epub 2018 Sep 6.,Weigl J,Z Kinder Jugendpsychiatr Psychother,2019,9/7/2018,,,10.1024/1422-4917/a000613
https://pubmed.ncbi.nlm.nih.gov/30175928,https://pubmed.ncbi.nlm.nih.gov/,30175928,Making sleep easier: pharmacological interventions for insomnia,"Frase L, Nissen C, Riemann D, Spiegelhalder K.",https://go.drugbank.com/drugs/,https://go.drugbank.com/drugs/DB00370,DB00370,Mirtazapine,http://purl.obolibrary.org/obo/,MONDO_0013600,http://purl.obolibrary.org/obo/MONDO_0013600,insomnia (disease),insomnia disorder,,"Two other sedating antidepressants, mirtazapine and trimipramine, are commonly used off-label for the treatment of ID without clear recommendations by any of the guidelines.",adults,1,0,,0,Expert Opin Pharmacother. 2018 Sep;19(13):1465-1473. doi: 10.1080/14656566.2018.1511705. Epub 2018 Sep 3.,Frase L,Expert Opin Pharmacother,2018,9/4/2018,,,10.1080/14656566.2018.1511705
https://pubmed.ncbi.nlm.nih.gov/30175928,https://pubmed.ncbi.nlm.nih.gov/,30175928,Making sleep easier: pharmacological interventions for insomnia,"Frase L, Nissen C, Riemann D, Spiegelhalder K.",https://go.drugbank.com/drugs/,https://go.drugbank.com/drugs/DB00726,DB00726,Trimipramine,http://purl.obolibrary.org/obo/,MONDO_0013600,http://purl.obolibrary.org/obo/MONDO_0013600,insomnia (disease),insomnia disorder,,"Two other sedating antidepressants, mirtazapine and trimipramine, are commonly used off-label for the treatment of ID without clear recommendations by any of the guidelines.",adults,1,0,,0,Expert Opin Pharmacother. 2018 Sep;19(13):1465-1473. doi: 10.1080/14656566.2018.1511705. Epub 2018 Sep 3.,Frase L,Expert Opin Pharmacother,2018,9/4/2018,,,10.1080/14656566.2018.1511705
https://pubmed.ncbi.nlm.nih.gov/30137671,https://pubmed.ncbi.nlm.nih.gov/,30137671,Pharmacologic Prevention of Migraine: A Narrative Review of the State of the Art in 2018,"Loder E, Rizzoli P.",https://go.drugbank.com/drugs/,https://go.drugbank.com/drugs/DB00722,DB00722,lisinopril,http://purl.obolibrary.org/obo/,MONDO_0005277,http://purl.obolibrary.org/obo/MONDO_0005277,Migraine disorder,Migraine,,"This paper describes current non-antibody pharmacologic approaches to the prevention of migraine in adults.(...) Several off-label drugs, especially lisinopril, candesartan, and amitriptyline also have good evidence of benefit.",adults,1,0,Used MONDO for migraine disorder because migraine is not available in MONDO,0,Headache. 2018 Nov;58 Suppl 3:218-229. doi: 10.1111/head.13375. Epub 2018 Aug 23.,Loder E,Headache,2018,8/24/2018,,,10.1111/head.13375
https://pubmed.ncbi.nlm.nih.gov/30137671,https://pubmed.ncbi.nlm.nih.gov/,30137671,Pharmacologic Prevention of Migraine: A Narrative Review of the State of the Art in 2018,"Loder E, Rizzoli P.",https://go.drugbank.com/drugs/,https://go.drugbank.com/drugs/DB13919,DB13919,candesartan,http://purl.obolibrary.org/obo/,MONDO_0005277,http://purl.obolibrary.org/obo/MONDO_0005277,Migraine disorder,Migraine,,"This paper describes current non-antibody pharmacologic approaches to the prevention of migraine in adults.(...) Several off-label drugs, especially lisinopril, candesartan, and amitriptyline also have good evidence of benefit.",adults,1,0,Used MONDO for migraine disorder because migraine is not available in MONDO,0,Headache. 2018 Nov;58 Suppl 3:218-229. doi: 10.1111/head.13375. Epub 2018 Aug 23.,Loder E,Headache,2018,8/24/2018,,,10.1111/head.13375
https://pubmed.ncbi.nlm.nih.gov/30137671,https://pubmed.ncbi.nlm.nih.gov/,30137671,Pharmacologic Prevention of Migraine: A Narrative Review of the State of the Art in 2018,"Loder E, Rizzoli P.",https://go.drugbank.com/drugs/,https://go.drugbank.com/drugs/DB00321,DB00321,amitriptyline,http://purl.obolibrary.org/obo/,MONDO_0005277,http://purl.obolibrary.org/obo/MONDO_0005277,Migraine disorder,Migraine,,"This paper describes current non-antibody pharmacologic approaches to the prevention of migraine in adults.(...) Several off-label drugs, especially lisinopril, candesartan, and amitriptyline also have good evidence of benefit.",adults,1,0,Used MONDO for migraine disorder because migraine is not available in MONDO,0,Headache. 2018 Nov;58 Suppl 3:218-229. doi: 10.1111/head.13375. Epub 2018 Aug 23.,Loder E,Headache,2018,8/24/2018,,,10.1111/head.13375
https://pubmed.ncbi.nlm.nih.gov/30137671,https://pubmed.ncbi.nlm.nih.gov/,30137671,Pharmacologic Prevention of Migraine: A Narrative Review of the State of the Art in 2018,"Loder E, Rizzoli P.",https://go.drugbank.com/drugs/,https://go.drugbank.com/drugs/DB00335,DB00335,atenolol,http://purl.obolibrary.org/obo/,MONDO_0005277,http://purl.obolibrary.org/obo/MONDO_0005277,Migraine disorder,Migraine,,"Other beta blockers, particularly metoprolol and atenolol, are used off‐label for migraine prevention.",adults,1,0,Used MONDO for migraine disorder because migraine is not available in MONDO,0,Headache. 2018 Nov;58 Suppl 3:218-229. doi: 10.1111/head.13375. Epub 2018 Aug 23.,Loder E,Headache,2018,8/24/2018,,,10.1111/head.13375
https://pubmed.ncbi.nlm.nih.gov/30137671,https://pubmed.ncbi.nlm.nih.gov/,30137671,Pharmacologic Prevention of Migraine: A Narrative Review of the State of the Art in 2018,"Loder E, Rizzoli P.",https://go.drugbank.com/drugs/,https://go.drugbank.com/drugs/DB00264,DB00264,metoprolol,http://purl.obolibrary.org/obo/,MONDO_0005277,http://purl.obolibrary.org/obo/MONDO_0005277,Migraine disorder,Migraine,,"Other beta blockers, particularly metoprolol and atenolol, are used off‐label for migraine prevention.",adults,1,0,Used MONDO for migraine disorder because migraine is not available in MONDO,0,Headache. 2018 Nov;58 Suppl 3:218-229. doi: 10.1111/head.13375. Epub 2018 Aug 23.,Loder E,Headache,2018,8/24/2018,,,10.1111/head.13375
https://pubmed.ncbi.nlm.nih.gov/30137671,https://pubmed.ncbi.nlm.nih.gov/,30137671,Pharmacologic Prevention of Migraine: A Narrative Review of the State of the Art in 2018,"Loder E, Rizzoli P.",https://go.drugbank.com/drugs/,https://go.drugbank.com/drugs/DB01197,DB01197,captopril,http://purl.obolibrary.org/obo/,MONDO_0005277,http://purl.obolibrary.org/obo/MONDO_0005277,Migraine disorder,Migraine,,"Other beta blockers, particularly metoprolol and atenolol, are used off‐label for migraine prevention.",adults,1,0,Used MONDO for migraine disorder because migraine is not available in MONDO,0,Headache. 2018 Nov;58 Suppl 3:218-229. doi: 10.1111/head.13375. Epub 2018 Aug 23.,Loder E,Headache,2018,8/24/2018,,,10.1111/head.13375
https://pubmed.ncbi.nlm.nih.gov/30101713,https://pubmed.ncbi.nlm.nih.gov/,30101713,Psychopharmacological Treatment of Obsessive-Compulsive Disorder (OCD),"Del Casale A, Sorice S, Padovano A, Simmaco M, Ferracuti S, Lamis DA, Rapinesi C, Sani G, Girardi P, Kotzalidis GD, Pompili M.",https://go.drugbank.com/drugs/,https://go.drugbank.com/drugs/DB00363,DB00363,clozapine,http://purl.obolibrary.org/obo/,MONDO_0008114,http://purl.obolibrary.org/obo/MONDO_0008114,obsessive-compulsive disorder,obsessive-compulsive disorder,,"Clozapine is not recommended for OCD due to poor evidence of efficacy [170]. In addition, several case reports and clinical studies support the association of clozapine with worsening or onset of obsessive-compulsive symptoms in patients with a psychotic disorder [171-176]. At least 20% of individuals treated with clozapine (and other antiserotonergic antipsychotics) would experience worsening or emergence of obsessive-compulsive symptoms [177], which are dose-related [178] and generally reversible upon discontinuation of clozapine treatment and switch to a different antipsychotic [179]",adults,1,0,Could be that some of these medications are already approved,0,Curr Neuropharmacol. 2019;17(8):710-736. doi: 10.2174/1570159X16666180813155017.,Del Casale A,Curr Neuropharmacol,2019,8/14/2018,PMC7059159,,10.2174/1570159X16666180813155017
https://pubmed.ncbi.nlm.nih.gov/30101713,https://pubmed.ncbi.nlm.nih.gov/,30101713,Psychopharmacological Treatment of Obsessive-Compulsive Disorder (OCD),"Del Casale A, Sorice S, Padovano A, Simmaco M, Ferracuti S, Lamis DA, Rapinesi C, Sani G, Girardi P, Kotzalidis GD, Pompili M.",https://go.drugbank.com/drugs/,https://go.drugbank.com/drugs/DB00215,DB00215,citalopram,http://purl.obolibrary.org/obo/,MONDO_0008114,http://purl.obolibrary.org/obo/MONDO_0008114,obsessive-compulsive disorder,obsessive-compulsive disorder,,"Citalopram proved to be effective in the treatment of OCD [55], with best results at doses of 60 mg/day [56], which correlated with improvements on psychosocial functioning, depressive symptoms, obsessive thoughts, repetitive behavior, and anxiety. It showed good tolerability [57] and appeared to be effective in patients with refractory OCD [58].",adults,1,0,Could be that some of these medications are already approved,0,Curr Neuropharmacol. 2019;17(8):710-736. doi: 10.2174/1570159X16666180813155017.,Del Casale A,Curr Neuropharmacol,2019,8/14/2018,PMC7059159,,10.2174/1570159X16666180813155017
https://pubmed.ncbi.nlm.nih.gov/30101713,https://pubmed.ncbi.nlm.nih.gov/,30101713,Psychopharmacological Treatment of Obsessive-Compulsive Disorder (OCD),"Del Casale A, Sorice S, Padovano A, Simmaco M, Ferracuti S, Lamis DA, Rapinesi C, Sani G, Girardi P, Kotzalidis GD, Pompili M.",https://go.drugbank.com/drugs/,https://go.drugbank.com/drugs/DB01175,DB01175,escitalopram,http://purl.obolibrary.org/obo/,MONDO_0008114,http://purl.obolibrary.org/obo/MONDO_0008114,obsessive-compulsive disorder,obsessive-compulsive disorder,,"Escitalopram showed favorable pharmacokinetics and good tolerability. It is the most 5-HT-selective among SSRIs, with little or no affinity for other transmitter transporters or receptors [59]. Compared to other SSRIs, escitalopram may have weak or minimal interactions with the cytochrome P450 system [60, 61]. In a randomized, double-blind, placebo-controlled 24-week trial in OCD, escitalopram (20 mg/day) was associated with an increase in response rate compared to placebo after 12 weeks. Other placebo-controlled studies consistently showed escitalopram-related treatment response [25, 30]. 20 mg/day escitalopram has also been associated with better OCD symptom remission compared to 40 mg/day paroxetine or placebo at week 12 [30]. Three different escitalopram dosages (5, 10, and 20 mg/day) were compared with a fixed, 20 mg/day dose of paroxetine in a 12-week study, in which escitalopram showed both greater efficacy and better tolerability [62].",adults,1,0,Could be that some of these medications are already approved,0,Curr Neuropharmacol. 2019;17(8):710-736. doi: 10.2174/1570159X16666180813155017.,Del Casale A,Curr Neuropharmacol,2019,8/14/2018,PMC7059159,,10.2174/1570159X16666180813155017
https://pubmed.ncbi.nlm.nih.gov/30101713,https://pubmed.ncbi.nlm.nih.gov/,30101713,Psychopharmacological Treatment of Obsessive-Compulsive Disorder (OCD),"Del Casale A, Sorice S, Padovano A, Simmaco M, Ferracuti S, Lamis DA, Rapinesi C, Sani G, Girardi P, Kotzalidis GD, Pompili M.",https://go.drugbank.com/drugs/,https://go.drugbank.com/drugs/DB01104,DB01104,sertraline,http://purl.obolibrary.org/obo/,MONDO_0008114,http://purl.obolibrary.org/obo/MONDO_0008114,obsessive-compulsive disorder,obsessive-compulsive disorder,,"Sertraline has shown efficacy and safety at doses of 50-200 mg/day [72] in treating phobic-related states, with a greater reduction in symptoms related to anxiety/fear, physical symptoms and avoidance behaviors [73]. Clinical improvements in obsessive symptoms and phobic behavior have been achieved with long-term therapy, with a good tolerability profile. A rapid sertraline titration up to 200 mg/day correlated with fast response rates. A 20-week study with sertraline 50-200 mg/day produced significant improvements both in functioning and social skills [74]. Stable sertraline treatment guaranteed lower recurrence rates, and a general improvement in quality of life. Placebo-controlled studies consistently showed sertraline-related treatment response [72, 75, 76], although with one exception [77]. Treatment of refractory OCD with high doses of sertraline (250-400 mg/day) resulted in a significant symptom improvement and a similar rate of adverse events observed with a 200 mg/day dose [78].",adults,1,0,This medication is FDA approved,0,Curr Neuropharmacol. 2019;17(8):710-736. doi: 10.2174/1570159X16666180813155017.,Del Casale A,Curr Neuropharmacol,2019,8/14/2018,PMC7059159,,10.2174/1570159X16666180813155017
https://pubmed.ncbi.nlm.nih.gov/30063304,https://pubmed.ncbi.nlm.nih.gov/,30063304,Acute and Longer-Term Outcomes Using Ketamine as a Clinical Treatment at the Yale Psychiatric Hospital,"Wilkinson ST, Katz RB, Toprak M, Webler R, Ostroff RB, Sanacora G.",https://go.drugbank.com/drugs/,https://go.drugbank.com/drugs/DB01221,DB01221,Ketamine,http://www.ebi.ac.uk/efo/,EFO_0009854,http://www.ebi.ac.uk/efo/EFO_0009854,major depressive disorder,Treatment resistant depression,,"Ketamine has emerged as a rapid-acting antidepressant, though controversy remains whether sufficient data exist to justify its use outside of research protocols. In October 2014, the authors' institution began providing ketamine as an off-label therapy on a case-by-case basis for patients unable to participate in research protocols.",adults,1,0,,0,J Clin Psychiatry. 2018 Jul 24;79(4):17m11731. doi: 10.4088/JCP.17m11731.,Wilkinson ST,J Clin Psychiatry,2018,8/1/2018,PMC6296748,NIHMS996610,10.4088/JCP.17m11731
https://pubmed.ncbi.nlm.nih.gov/30024873,https://pubmed.ncbi.nlm.nih.gov/,30024873,Patterns and predictors of off-label prescription of psychiatric drugs,"Vijay A, Becker JE, Ross JS.",https://go.drugbank.com/drugs/,https://go.drugbank.com/drugs/DB00215,DB00215,citalopram,http://purl.obolibrary.org/obo/,MONDO_0001942,http://purl.obolibrary.org/obo/MONDO_0001942,generalized anxiety disorder,generalized anxiety disorder,,"In some cases, this may be justifiable–for example, escitalopram is approved for treatment of generalized anxiety disorder, but its enantiomer, citalopram, is not [15].",adults,1,0,,0,PLoS One. 2018 Jul 19;13(7):e0198363. doi: 10.1371/journal.pone.0198363. eCollection 2018.,Vijay A,PLoS One,2018,7/20/2018,PMC6053129,,10.1371/journal.pone.0198363
https://pubmed.ncbi.nlm.nih.gov/30024873,https://pubmed.ncbi.nlm.nih.gov/,30024873,Patterns and predictors of off-label prescription of psychiatric drugs,"Vijay A, Becker JE, Ross JS.",https://go.drugbank.com/drugs/,https://go.drugbank.com/drugs/DB00215,DB00215,citalopram,http://purl.obolibrary.org/obo/,MONDO_0004985,http://purl.obolibrary.org/obo/MONDO_0004985,bipolar disorder,bipolar affective disorder,,The most common off-label uses were for manic-depressive psychosis treated with citalopram and primary insomnia treated with trazodone.,adults,1,0,"manic depressive psychosis was the original prescription, I used the mondo term bipolar depression as an approximation",0,PLoS One. 2018 Jul 19;13(7):e0198363. doi: 10.1371/journal.pone.0198363. eCollection 2018.,Vijay A,PLoS One,2018,7/20/2018,PMC6053129,,10.1371/journal.pone.0198363
https://pubmed.ncbi.nlm.nih.gov/30024873,https://pubmed.ncbi.nlm.nih.gov/,30024873,Patterns and predictors of off-label prescription of psychiatric drugs,"Vijay A, Becker JE, Ross JS.",https://go.drugbank.com/drugs/,https://go.drugbank.com/drugs/DB00656,DB00656,Trazodone,http://purl.obolibrary.org/obo/,MONDO_0011918,http://purl.obolibrary.org/obo/MONDO_0011918,anxiety,anxiety,,"For trazodone, the majority of off-label use was for insomnia (54.8%; 95% CI: 47.3–59.8) and anxiety disorders (45.0%; 95% CI: 36.6–52.4)",adults,1,0,,0,PLoS One. 2018 Jul 19;13(7):e0198363. doi: 10.1371/journal.pone.0198363. eCollection 2018.,Vijay A,PLoS One,2018,7/20/2018,PMC6053129,,10.1371/journal.pone.0198363
https://pubmed.ncbi.nlm.nih.gov/30024873,https://pubmed.ncbi.nlm.nih.gov/,30024873,Patterns and predictors of off-label prescription of psychiatric drugs,"Vijay A, Becker JE, Ross JS.",https://go.drugbank.com/drugs/,https://go.drugbank.com/drugs/DB00656,DB00656,Trazodone,http://purl.obolibrary.org/obo/,MONDO_0001942,http://purl.obolibrary.org/obo/MONDO_0001942,generalized anxiety disorder,generalized anxiety disorder,,"Furthermore, the efficacy of trazodone in the treatment of primary insomnia or generalized anxiety disorders alone is weak, and the use of certain anti-depressants over FDA-approved benzodiazepines in anxiety disorders has been shown to be associated with a higher risk of adverse drug events [18, 32].",adults,1,0,,0,PLoS One. 2018 Jul 19;13(7):e0198363. doi: 10.1371/journal.pone.0198363. eCollection 2018.,Vijay A,PLoS One,2018,7/20/2018,PMC6053129,,10.1371/journal.pone.0198363
https://pubmed.ncbi.nlm.nih.gov/30024873,https://pubmed.ncbi.nlm.nih.gov/,30024873,Patterns and predictors of off-label prescription of psychiatric drugs,"Vijay A, Becker JE, Ross JS.",https://go.drugbank.com/drugs/,https://go.drugbank.com/drugs/DB00656,DB00656,Trazodone,http://purl.obolibrary.org/obo/,MONDO_0013600,http://purl.obolibrary.org/obo/MONDO_0013600,insomnia (disease),insomnia,,"The most common off-label uses were for manic-depressive psychosis treated with citalopram and primary insomnia treated with trazodone. Several patient and clinician characteristics were positively associated with off-label prescribing, including seeing a psychiatrist (OR: 1.06, 95% CI, 1.01–1.12; p = 0.03) instead of another type of clinician, the office visit taking place in the Western region of the country (OR: 1.09, 95% CI, 1.01–1.17; p = 0.02), and the patient having 3 or more chronic conditions (OR: 1.12, 95% CI, 1.02–1.14;
p = 0.003).",adults,1,0,,0,PLoS One. 2018 Jul 19;13(7):e0198363. doi: 10.1371/journal.pone.0198363. eCollection 2018.,Vijay A,PLoS One,2018,7/20/2018,PMC6053129,,10.1371/journal.pone.0198363
https://pubmed.ncbi.nlm.nih.gov/30024873,https://pubmed.ncbi.nlm.nih.gov/,30024873,Patterns and predictors of off-label prescription of psychiatric drugs,"Vijay A, Becker JE, Ross JS.",https://go.drugbank.com/drugs/,https://go.drugbank.com/drugs/DB00402,DB00402,Eszopiclone,http://purl.obolibrary.org/obo/,MONDO_0024613,http://purl.obolibrary.org/obo/MONDO_0024613,bipolar disorder,manic-depressive psychosis,,Information only available from Table 3,adults,1,0,"manic depressive psychosis was the original prescription, I used the mondo term bipolar depression as an approximation",0,PLoS One. 2018 Jul 19;13(7):e0198363. doi: 10.1371/journal.pone.0198363. eCollection 2018.,Vijay A,PLoS One,2018,7/20/2018,PMC6053129,,10.1371/journal.pone.0198363
https://pubmed.ncbi.nlm.nih.gov/30024873,https://pubmed.ncbi.nlm.nih.gov/,30024873,Patterns and predictors of off-label prescription of psychiatric drugs,"Vijay A, Becker JE, Ross JS.",https://go.drugbank.com/drugs/,https://go.drugbank.com/drugs/DB00402,DB00402,Eszopiclone,http://purl.obolibrary.org/obo/,MONDO_0001866,http://purl.obolibrary.org/obo/MONDO_0001866,bipolar I disorder,bipolar I disorder,,Information only available from Table 3,adults,1,0,"manic depressive psychosis was the original prescription, I used the mondo term bipolar depression as an approximation",0,PLoS One. 2018 Jul 19;13(7):e0198363. doi: 10.1371/journal.pone.0198363. eCollection 2018.,Vijay A,PLoS One,2018,7/20/2018,PMC6053129,,10.1371/journal.pone.0198363
https://pubmed.ncbi.nlm.nih.gov/30024873,https://pubmed.ncbi.nlm.nih.gov/,30024873,Patterns and predictors of off-label prescription of psychiatric drugs,"Vijay A, Becker JE, Ross JS.",https://go.drugbank.com/drugs/,https://go.drugbank.com/drugs/DB01224,DB01224,Quetiapine,http://purl.obolibrary.org/obo/,MONDO_0002009,http://purl.obolibrary.org/obo/MONDO_0002009,major depressive disorder,MDD,,Anti-psychotics had the second highest rate of off-label prescription (28.6%)–the most common off-label use was for major depressive disorder.,adults,1,0,,0,PLoS One. 2018 Jul 19;13(7):e0198363. doi: 10.1371/journal.pone.0198363. eCollection 2018.,Vijay A,PLoS One,2018,7/20/2018,PMC6053129,,10.1371/journal.pone.0198363
https://pubmed.ncbi.nlm.nih.gov/30024873,https://pubmed.ncbi.nlm.nih.gov/,30024873,Patterns and predictors of off-label prescription of psychiatric drugs,"Vijay A, Becker JE, Ross JS.",https://go.drugbank.com/drugs/,https://go.drugbank.com/drugs/DB01224,DB01224,Quetiapine,http://purl.obolibrary.org/obo/,MONDO_0001942,http://purl.obolibrary.org/obo/MONDO_0001942,generalized anxiety disorder,generalized anxiety disorder,,Information available in Table 3,adults,1,0,,0,PLoS One. 2018 Jul 19;13(7):e0198363. doi: 10.1371/journal.pone.0198363. eCollection 2018.,Vijay A,PLoS One,2018,7/20/2018,PMC6053129,,10.1371/journal.pone.0198363
